overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
1,6.0,False,"09 23, 2013",A2VBM7X4LOEC3Z,7300069797,New World Order,"<div id=""video-block-R2RK4IKN6O1B1B"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/B1Le%2BfrcqxS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/71htTKu6RXS.png"" class=""video-slate-img-url"">&nbsp;I might first state that initially we thought we were buying good lights and did not bother to look at the history of this company.  You will NOT find them using the same name on the other online vendor sites anymore; as soon as they receive too many bad reviews they simply move on (and over the buyer!).

You've been warned.  One string of lights melted at the end and could have caused a fire if one of our customers didn't notice them melting before our very eyes (everyone did, however, smell something burning...hard to miss rubber melting).

Here's a video of the second string we purchased from them:

[...]

Now, if anyone wants to see the burned string we no longer use (not the same video as above) simply email us at: springfieldcomputers@yahoo.com and we will take a quick video of the rope lights from cbconcept and post it for you (this rope light in question had the same problem as the ones contained in the video above; half the rope just didn't work).

If you purchased lights from these guys PLEASE DO NOT LEAVE THEM PLUGGED IN IF YOU NOTICE THE LIGHTS ARE NOT ALLLLLLL COMING ON ANYMORE!",Don't feed a bad company!  Consider the advantages of flushing your money down the toilet first!,1379894400,{'Color:': ' Cool White'},
5,,True,"09 16, 2013",AKW7VHOJP10JP,7300069797,Victorvictoria,These are terrific!  Price was a bit higher but they sure are pretty like the picture.  Everyone at the wedding loved them.,LED Lights,1379289600,{'Color:': ' Cool White'},
1,2.0,False,"09 7, 2013",A1OSHWDETZ7H0B,7300069797,Mary,"I bought the 50ft cool white ones from this seller and they completely stopped working after a month. Almost every reviewer had the same thing happen. I was going to buy these too, but after spending 79.99 on the white ones and they only worked a month I decided not to get these.",Stopper working after a month,1378512000,{'Color:': ' Blue'},
5,,True,"08 20, 2013",A36C8D84TXAQNV,7300069797,judy converse,"they were so fast and the lights where just as i thought they would be, Thank you CBConcepts will order again from them",love it,1376956800,{'Color:': ' Warm White'},
5,,True,"08 19, 2013",A1WB4Q84SKLRHH,7300069797,Manny,"these are so! bright and awesome there making my back yard look great!
i will be purchasing more in the near future thanks again",great product,1376870400,{'Color:': ' Yellow'},
5,,True,"08 19, 2013",A1WB4Q84SKLRHH,7300069797,Manny,"These are my 3rd 50' led ive ordered!!!!!!!!!!! they work great i will continue to purchase them until my backyard isd to my satisfaction lol
awesome technology !!!!!!",Awesome LED's,1376870400,{'Color:': ' Blue'},
5,,True,"08 2, 2013",A1GBTS119U67A8,7300069797,Mike,Delivery was prompt. Some assembly required but not difficult or time-consuming. The lights give off a brilliant blue glow and I have received many compliments. Go for it!!!,Excellent product.,1375401600,{'Color:': ' Blue'},
5,,True,"07 23, 2013",A1A7IMLC1N94TD,7300069797,Renee Dyer,"I needed low, ambiance setting light for our epic Nerf Battle at our recent Senior Class Lock-In.  This was the just enough light for the battle.",Great lighting for an indoor nerf battle,1374537600,{'Color:': ' Blue'},
4,,True,"07 21, 2013",A1HN2IDMWVYCAJ,7300069797,JR Vernon,"These rope lights were used on the walkway for a wheelchair, as we have some late hours. It really does light it up.
We kid about having to turn the off at night, so planes don't try to land.",Bright,1374364800,{'Color:': ' Cool White'},
5,,True,"07 17, 2013",A1SMQW9Z2WO32B,7300069797,kevin,Arrived as described and works well to illuminate a nice light. I have not had any problems or burn outs yet. Just over a year and left outside all year long but minimal use.,Works as described,1374019200,{'Color:': ' Warm White'},
5,,True,"06 28, 2013",A2ZLSTNWOTJHIQ,7300069797,rusty,"These lights are great for a outdoor gazbo.
When you first power on you may have a small area that doesn't light.  But after turning off and on a couple of times they all light.
takes time for first surge of power to light that portion; After that all will come on.  Nature of the led lights.
Love the soft light ones,  Very nice after dark.",Great  for gazbo,1372377600,{'Color:': ' Cool White'},
5,3.0,True,"06 14, 2013",A14FS8MZ05WCRB,7300069797,WendyBunnyGirl,"A picture simply couldn't tell me just how beautifully blue these lights were going to be... I have them around the roof of my carport, & many people have asked me where I got them. Never seen anything like them.",These lights are incredible!,1371168000,{'Color:': ' Blue'},
5,,True,"04 23, 2013",APGYVQNO9WGEE,7300069797,Leilani,Christmas gift for teenage nephew to put up in his room. First thing he did when he got them is put them up. He is very happy for the ambiance they add to his bedroom.,Nephew loves it,1366675200,{'Color:': ' Blue'},
1,15.0,False,"03 29, 2013",AHGAWLTCQGKZL,7300069797,M. Mandeville,"I spent a good bit of time and money placing these rope lights in tracks all along my deck.  They looked great for almost a year, but nothing works now.  Like everyone else reviewing these, I assumed I had a bad connection, but that's not it.  Something in the cord is burned out.  None of the 50 feet come on anymore.  It's just too much money to spend to not even get a year of use out of them.",won't last,1364515200,{'Color:': ' Cool White'},
5,,True,"03 18, 2013",A37NU5MR81SR79,7300069797,Jocy R Prochaska,"Worked great for the indoor display for our show, we appreciate the quick shippement and would recommend the shipper to anyone.",LED Lights,1363564800,{'Color:': ' Blue'},
4,,True,"02 4, 2013",A321O7FM8SJQB9,7300069797,Tosha Wilson,"one of the sections temporarily shorted out. But, once it was straightened and put into place, it has worked fine.",.,1359936000,{'Color:': ' Blue'},
4,2.0,True,"01 13, 2013",AF8V3UQ7NOZMD,7300069797,JimX,"These lights are very bright and look great. I was able to bend and shape them to a metal frame and create a 72"" snowflake and the held up to the handling. Hopefully they last for a long time.",Nice Lights,1358035200,{'Color:': ' Blue'},
5,3.0,True,"01 8, 2013",A1Z7MJYK19V80Q,7300069797,Justin Lowe,"Most of the rope lights i have been buying lately don't come with clips or mounting hardware (screws). These do and work excellent on drywall and wood. The light is a cool white, not like daylight, but exactly as pictured which impressed me that they were able to capture the color so well in the picture. I got exactly what was described and shown on the description, came with clips/screws, and works wonderfully for ""ghetto style"" overhead lighting in my apartment.","Fantastic lighting, and comes with clips and screws that work great",1357603200,{'Color:': ' Cool White'},
1,23.0,True,"12 20, 2012",A1OSHWDETZ7H0B,7300069797,Mary,"I am so very pleased with these LED lights. They are very bright, were easy to put up and really work perfectly!

UPDATE 1/20/13 I still love these lights. These are the best rope lights I have ever purchased. They are still working just fine. I have had absolutely no problems with them at all. I don't know why these lights are getting bad reviews from others that state they stop working. Mine have been on every day since I put them up (they light up our dog area) and have never failed. The light is wonderful and really makes it easy to see at night. I'm actually going to buy another set soon to use on our porch. I'll try to get a picture of ours and post it here.

UPDATE 1/29/13 guess what... all of a sudden these lights stopped working. :(  they were great while they lasted, which was about a month. hmmmmmmm.","great for about a month, then they stopped working. disappointing!",1355961600,{'Color:': ' Cool White'},
1,38.0,True,"12 19, 2012",AUHZJMV442KVB,7300069797,Catherine Donworth,"I bought these lights to put outside on my tree for Christmas. Initially they worked well, much easier than regular lights to wind around the tree, really bright. After 1 week they stopped working. I checked the extension cord, outlet etc and it wasn't that. I emailed the company, got a response to check the connection to the power cord, did that, it looked ok, replied to the email and have heard nothing since. I would like a refund or replacement, not sure if either is going to happen.","Looked good, broke after 7 days",1355875200,{'Color:': ' Cool White'},
1,71.0,True,"12 14, 2012",A1UY3R05134Q7A,7300069797,Bob,"I wrote a review that was stating the truth and asked for for a replacement.

I was contacted by the seller and was told to remove the review then they would replace the defective product!!

This in my mind BLACKMAIL!!!!

I don't want you bad product nor will I lie!!

Do not buy this product, It will fail with in a couple of weeks and the just try to get a replacement!

I went along with them for a while but NO not any more!

Run away from this now before you stuck like I am!!

Looking for an other supplier!

I have the emails to prove the above!!!!!!!",BAD,1355443200,{'Color:': ' Cool White'},
1,20.0,True,"12 3, 2012",A1DTO9ENBK0S3O,7300069797,OSCAR VILLA,"Very poor  quality. I tried to install the rope and once I pulled it ,  the connector broked  so I have to repair it",Poor Quality,1354492800,{'Color:': ' Cool White'},
5,5.0,True,"05 8, 2010",A2ME8QMG05MGY9,7229002036,Theresa Reed,"I love wine but I am a spaz with corkscrews.  I always end up wrecking the cork or getting it stuck in the bottle.  What's a good wino to do?  Well, I got the Tupperware corkscrew years ago and my problems were solved!  Many a bottle was opened flawlessly and EFFORTLESSLY.  There is no work involved - it really does the job for you with a few twists of the handle.  I broke mine about a year ago and my husband tried to convince me that his inferior corkscrew would work just fine.  NOT.  I purchased another Tupperware corkscrew here on amazon (thrilled I could buy it here rather than hunt down a Tupperware salesperson) and the wine is flowing again!",The ONLY Corkscrew That Works,1273276800,{'Size:': ' 17'},
5,,True,"02 1, 2010",A1723264KKMPVN,7229002036,true60,"Easiest corkscrew to maneuver.  Just twist, and it pulls cork right out effortlessly.  Recommend it to all your friends.",Greatest corkscrew,1264982400,{'Size:': ' 17'},
5,7.0,False,"01 4, 2006",A1HGNDVCV8XP2C,7229004187,Speed110,"I bought the cocktail kit after receiving a Margarita set in order to make the drink.  It has everything a beginner would need to start mixing drinks, and it comes with a nice book of tips and recipes.  I have definitely impressed some friends.

My only complaint is that the jigger measurements are 2/3oz. and 1 1/3 oz.",Great Beginner's Kit,1136332800,"{'Size:': ' 2 pcs', 'Color:': ' Warm white+'}",
5,8.0,False,"10 26, 2005",AZNKAI3V0FZFG,7229004187,tw1zt1d,"Well, I have just purchased a set a couple of days ago, and I must say all of my friends have given me a lot of compliments on the drinks I made for them. This set comes with a wonderfull recipe book with a lot of great tips. Thanks a lot.",I love this set!,1130284800,"{'Size:': ' 2 pcs', 'Color:': ' Warm white+'}",
4,17.0,True,"03 12, 2004",A2NOZB6VZCTOI4,7229004187,Robert I. Hedges,"This is a great paper towel holder overall, and is certainly a good value. This is the second of this exact model of paper towel holder that I have owned, and I bought this as a replacement for the first one. I had the first one for about eight years, and it finally broke, requiring replacement.
The thing I like about this specific towel holder is the design (wall or under cabinet mounting is at your option) which allows the roll to be slipped onto the central retaining spindle without requiring support at both ends, making for a secure towel holder that will not allow the roll of towels to fly out of the holder which is common in some holders which retain the towel roll by pressure on opposite ends of the roll. Another nice feature of this holder is the slightly upturned end of the roll retaining bar to prevent the roll from slipping off the rod when towels are aggressively pulled off the roll, especially with one handed operation. Overall this has been a great paper towel holder.
I gave this holder four stars for one reason only, which is that being exclusively plastic it is vulnerable to fatigue cracking of the mounting cylinder, which requires replacement of the unit. This is exactly what finished off my old unit (it cracked at the attachment flange area and was not repairable.) Nonetheless, for a unit of this cost, I am very pleased with the overall performance, appearance, and value of this paper towel holder and would recommend it without reservation.",Flexibility in a Paper Towel Holder,1079049600,"{'Size:': ' 2 pcs', 'Color:': ' white'}",
